thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
154,0,154,[np.float64(-0.38333333333333336)],[np.float64(0.12083333333333333)],[1],[0],[0],[1.0413306249974994],['target'],154,0,154,0,215.67479849999654,,5,215.66672700000345,215.67479849999654,215.67479849999654,0.010143459003302269,216.70813749999797,[np.float64(-0.38333333333333336)],[np.float64(0.12083333333333333)],[1],[0],[0],[1.0413306249974994],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
155,0,155,[np.float64(0.20833333333333334)],[np.float64(-0.1375)],[1],[0],[0],[1.0726492920075543],['target'],155,0,155,0,216.72632120799972,,5,216.7187004580046,216.72632120799972,216.72632120799972,0.010429833011585288,217.79141791700386,[np.float64(0.20833333333333334)],[np.float64(-0.1375)],[1],[0],[0],[1.0726492920075543],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
156,0,156,[np.float64(0.24305555555555555)],[np.float64(-0.3958333333333333)],[1],[0],[0],[1.9051368340005865],['target'],156,0,156,0,217.81136833300116,,5,217.80286199999682,217.81136833300116,217.81136833300116,0.01131333300145343,219.70806995799649,[np.float64(0.24305555555555555)],[np.float64(-0.3958333333333333)],[1],[0],[0],[1.9051368340005865],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
157,0,157,[np.float64(0.46111111111111114)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.2063445420062635],['target'],157,0,157,0,219.72696991699922,,5,219.71856379200472,219.72696991699922,219.72696991699922,0.010361332999309525,220.92497900000308,[np.float64(0.46111111111111114)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.2063445420062635],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
158,0,158,[np.float64(-0.044444444444444446)],[np.float64(-0.375)],[1],[0],[0],[0.8395244580024155],['target'],158,0,158,0,220.94441891700262,,5,220.93585675000213,220.94441891700262,220.94441891700262,0.010746625004685484,221.7754562080081,[np.float64(-0.044444444444444446)],[np.float64(-0.375)],[1],[0],[0],[0.8395244580024155],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
159,0,159,[np.float64(0.02638888888888889)],[np.float64(-0.425)],[1],[0],[0],[0.7860446669947123],['target'],159,0,159,0,221.7976174170035,,5,221.78807266699732,221.7976174170035,221.7976174170035,0.012471416994230822,222.57416883300175,[np.float64(0.02638888888888889)],[np.float64(-0.425)],[1],[0],[0],[0.7860446669947123],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
160,0,160,[np.float64(0.32083333333333336)],[np.float64(0.48055555555555557)],[1],[0],[0],[2.6813898330001393],['target'],160,0,160,0,222.60480216699943,,10,222.5927007499995,222.60480216699943,222.60480216699943,0.01836412500415463,225.2741367080016,[np.float64(0.32083333333333336)],[np.float64(0.48055555555555557)],[1],[0],[0],[2.6813898330001393],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
161,0,161,[np.float64(0.15555555555555556)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.0028015419957228],['target'],161,0,161,0,225.29832108299888,,10,225.28875987500942,225.29832108299888,225.29832108299888,0.01451245800126344,226.29161575000035,[np.float64(0.15555555555555556)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.0028015419957228],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
162,0,162,[np.float64(-0.3736111111111111)],[np.float64(0.25277777777777777)],[1],[0],[0],[1.2410258750023786],['target'],162,0,162,0,226.30741062499874,,5,226.30032716700225,226.30741062499874,226.30741062499874,0.00858262499968987,227.5414245830034,[np.float64(-0.3736111111111111)],[np.float64(0.25277777777777777)],[1],[0],[0],[1.2410258750023786],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
163,0,163,[np.float64(0.06944444444444445)],[np.float64(0.3416666666666667)],[1],[0],[0],[0.8390207920019748],['target'],163,0,163,0,227.56045783300942,,5,227.5520868330059,227.56045783300942,227.56045783300942,0.010550791004789062,228.39116466700216,[np.float64(0.06944444444444445)],[np.float64(0.3416666666666667)],[1],[0],[0],[0.8390207920019748],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
164,0,164,[np.float64(-0.3888888888888889)],[np.float64(-0.07361111111111111)],[1],[0],[0],[0.824117500000284],['target'],164,0,164,0,228.40849191699817,,5,228.40088091700454,228.40849191699817,228.40849191699817,0.00959904100454878,229.22504729199864,[np.float64(-0.3888888888888889)],[np.float64(-0.07361111111111111)],[1],[0],[0],[0.824117500000284],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
165,0,165,"[np.float64(-0.42083333333333334), np.float64(-0.35833333333333334)]","[np.float64(0.0125), np.float64(0.034722222222222224)]","[1, 1]","[0, 0]","[0, 0]","[0.8223450000077719, 1.4561720409983536]","[None, 'target']",165,0,165,0,229.24248220800655,,5,229.23515533300815,229.24248220800655,229.24248220800655,0.009976417000871152,230.69138474999636,"[np.float64(-0.42083333333333334), np.float64(-0.35833333333333334)]","[np.float64(0.0125), np.float64(0.034722222222222224)]","[1, 1]","[0, 0]","[0, 0]","[0.8223450000077719, 1.4561720409983536]","[None, 'target']",Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
166,0,166,[np.float64(-0.34305555555555556)],[np.float64(0.11527777777777778)],[1],[0],[0],[0.6893000419950113],['target'],166,0,166,0,230.7105429170042,,5,230.7020942500094,230.7105429170042,230.7105429170042,0.010573207997367717,231.3914581249992,[np.float64(-0.34305555555555556)],[np.float64(0.11527777777777778)],[1],[0],[0],[0.6893000419950113],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
167,0,167,[np.float64(-0.019444444444444445)],[np.float64(0.14027777777777778)],[1],[0],[0],[0.9227360829972895],['target'],167,0,167,0,231.41018895800516,,5,231.40206737500557,231.41018895800516,231.41018895800516,0.010479208009201102,232.32486687500204,[np.float64(-0.019444444444444445)],[np.float64(0.14027777777777778)],[1],[0],[0],[0.9227360829972895],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
168,0,168,[np.float64(0.4986111111111111)],[np.float64(0.3958333333333333)],[1],[0],[0],[1.9156290829996578],['target'],168,0,168,0,232.3524707500037,,10,232.34236133300874,232.3524707500037,232.3524707500037,0.01737716599018313,234.2580414999975,[np.float64(0.4986111111111111)],[np.float64(0.3958333333333333)],[1],[0],[0],[1.9156290829996578],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
169,0,169,[np.float64(0.04027777777777778)],[np.float64(0.3263888888888889)],[1],[0],[0],[1.733382291989983],['target'],169,0,169,0,234.28380754200043,,10,234.27443929199944,234.28380754200043,234.28380754200043,0.016256333008641377,236.00787204199878,[np.float64(0.04027777777777778)],[np.float64(0.3263888888888889)],[1],[0],[0],[1.733382291989983],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
170,0,170,[np.float64(0.06666666666666667)],[np.float64(0.2777777777777778)],[1],[0],[0],[0.5752561249973951],['target'],170,0,170,0,236.02432766700804,,5,236.0167834580061,236.02432766700804,236.02432766700804,0.00879362499108538,236.59211004200915,[np.float64(0.06666666666666667)],[np.float64(0.2777777777777778)],[1],[0],[0],[0.5752561249973951],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
171,0,171,[np.float64(-0.1)],[np.float64(-0.44027777777777777)],[1],[0],[0],[1.4036157910013571],['target'],171,0,171,0,236.61362337500032,,5,236.6041033329966,236.61362337500032,236.61362337500032,0.011847916000988334,238.0077836249984,[np.float64(-0.1)],[np.float64(-0.44027777777777777)],[1],[0],[0],[1.4036157910013571],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
172,0,172,[np.float64(0.07916666666666666)],[np.float64(0.1763888888888889)],[1],[0],[0],[1.023601291992236],['target'],172,0,172,0,238.02668245800305,,5,238.01905266700487,238.02668245800305,238.02668245800305,0.011151333004818298,239.04272366700752,[np.float64(0.07916666666666666)],[np.float64(0.1763888888888889)],[1],[0],[0],[1.023601291992236],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
173,0,173,[np.float64(-0.03194444444444444)],[np.float64(-0.10138888888888889)],[1],[0],[0],[0.8390879579965258],['target'],173,0,173,0,239.06092766700021,,5,239.0532632079994,239.06092766700021,239.06092766700021,0.010407249996205792,239.89241070800927,[np.float64(-0.03194444444444444)],[np.float64(-0.10138888888888889)],[1],[0],[0],[0.8390879579965258],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
174,0,174,[np.float64(-0.21666666666666667)],[np.float64(0.3625)],[1],[0],[0],[1.3984090830053901],['target'],174,0,174,0,239.9192472499999,,10,239.90964512500796,239.9192472499999,239.9192472499999,0.01711666698975023,241.30809862499882,[np.float64(-0.21666666666666667)],[np.float64(0.3625)],[1],[0],[0],[1.3984090830053901],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
175,0,175,[np.float64(0.2847222222222222)],[np.float64(-0.08888888888888889)],[1],[0],[0],[0.9586878330010222],['target'],175,0,175,0,241.32292420799786,,5,241.31589162499586,241.32292420799786,241.32292420799786,0.007681249990127981,242.27464800000598,[np.float64(0.2847222222222222)],[np.float64(-0.08888888888888889)],[1],[0],[0],[0.9586878330010222],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
176,0,176,[np.float64(0.02638888888888889)],[np.float64(-0.1736111111111111)],[1],[0],[0],[0.7237231250037439],['target'],176,0,176,0,242.29211529200256,,5,242.2847082500084,242.29211529200256,242.29211529200256,0.009945000012521632,243.00849387500784,[np.float64(0.02638888888888889)],[np.float64(-0.1736111111111111)],[1],[0],[0],[0.7237231250037439],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
177,0,177,[np.float64(0.11666666666666667)],[np.float64(0.0763888888888889)],[1],[0],[0],[1.4131641249987297],['target'],177,0,177,0,243.03750970799592,,10,243.02753654200933,243.03750970799592,243.03750970799592,0.01891008298844099,244.44074700000056,[np.float64(0.11666666666666667)],[np.float64(0.0763888888888889)],[1],[0],[0],[1.4131641249987297],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
178,0,178,[np.float64(-0.06944444444444445)],[np.float64(-0.15555555555555556)],[1],[0],[0],[0.9091702500008978],['target'],178,0,178,0,244.45613116699678,,5,244.44929745800619,244.45613116699678,244.45613116699678,0.008431457987171598,245.3585302499996,[np.float64(-0.06944444444444445)],[np.float64(-0.15555555555555556)],[1],[0],[0],[0.9091702500008978],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
179,0,179,[np.float64(0.09444444444444444)],[np.float64(-0.034722222222222224)],[1],[0],[0],[0.9232365000061691],['target'],179,0,179,0,245.37801450000552,,5,245.3695732500055,245.37801450000552,245.37801450000552,0.01091295899823308,246.29288187500788,[np.float64(0.09444444444444444)],[np.float64(-0.034722222222222224)],[1],[0],[0],[0.9232365000061691],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
180,0,180,[np.float64(0.28055555555555556)],[np.float64(0.47638888888888886)],[1],[0],[0],[2.7469903330056695],['target'],180,0,180,0,246.32148900000902,,10,246.31128599999647,246.32148900000902,246.32148900000902,0.018272208006237634,249.0583217920066,[np.float64(0.28055555555555556)],[np.float64(0.47638888888888886)],[1],[0],[0],[2.7469903330056695],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
181,0,181,[np.float64(-0.41805555555555557)],[np.float64(-0.44166666666666665)],[1],[0],[0],[1.5522228339978028],['target'],181,0,181,0,249.08274349999556,,10,249.07351862500946,249.08274349999556,249.08274349999556,0.01508237500092946,250.6257879170007,[np.float64(-0.41805555555555557)],[np.float64(-0.44166666666666665)],[1],[0],[0],[1.5522228339978028],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
182,0,182,[np.float64(-0.4111111111111111)],[np.float64(0.10277777777777777)],[1],[0],[0],[1.1913093750044936],['target'],182,0,182,0,250.6407776670094,,5,250.63402720799786,250.6407776670094,250.6407776670094,0.008125374995870516,251.82540320800035,[np.float64(-0.4111111111111111)],[np.float64(0.10277777777777777)],[1],[0],[0],[1.1913093750044936],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
183,0,183,[np.float64(0.02638888888888889)],[np.float64(0.05555555555555555)],[1],[0],[0],[0.9571223750099307],['target'],183,0,183,0,251.84341608300747,,5,251.8354010000039,251.84341608300747,251.84341608300747,0.009880124998744577,252.79259558299964,[np.float64(0.02638888888888889)],[np.float64(0.05555555555555555)],[1],[0],[0],[0.9571223750099307],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
184,0,184,[np.float64(-0.3055555555555556)],[np.float64(-0.1763888888888889)],[1],[0],[0],[1.0297242920059944],['target'],184,0,184,0,252.82242791699537,,10,252.81204279200756,252.82242791699537,252.82242791699537,0.019316459001856856,253.84181308299594,[np.float64(-0.3055555555555556)],[np.float64(-0.1763888888888889)],[1],[0],[0],[1.0297242920059944],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
185,0,185,[np.float64(-0.2902777777777778)],[np.float64(0.15)],[1],[0],[0],[1.4595544170006178],['target'],185,0,185,0,253.85763237500214,,5,253.8503972920007,253.85763237500214,253.85763237500214,0.008456042007310316,255.3100233330042,[np.float64(-0.2902777777777778)],[np.float64(0.15)],[1],[0],[0],[1.4595544170006178],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
186,0,186,[np.float64(0.35)],[np.float64(0.18333333333333332)],[1],[0],[0],[1.4880545000050915],['target'],186,0,186,0,255.32781645799696,,5,255.32041275000665,255.32781645799696,255.32781645799696,0.010257000001729466,256.8085264580004,[np.float64(0.35)],[np.float64(0.18333333333333332)],[1],[0],[0],[1.4880545000050915],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
187,0,187,[np.float64(-0.06666666666666667)],[np.float64(0.24166666666666667)],[1],[0],[0],[0.9456012919981731],['target'],187,0,187,0,256.83935774999554,,10,256.82905404199846,256.83935774999554,256.83935774999554,0.020393291997606866,257.774693542,[np.float64(-0.06666666666666667)],[np.float64(0.24166666666666667)],[1],[0],[0],[0.9456012919981731],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
188,0,188,[np.float64(-0.018055555555555554)],[np.float64(0.1388888888888889)],[1],[0],[0],[0.7258234580076532],['target'],188,0,188,0,257.78979708300903,,5,257.78297558300255,257.78979708300903,257.78979708300903,0.008167584004695527,258.5088692080026,[np.float64(-0.018055555555555554)],[np.float64(0.1388888888888889)],[1],[0],[0],[0.7258234580076532],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
189,0,189,[np.float64(0.15694444444444444)],[np.float64(-0.26666666666666666)],[1],[0],[0],[0.9218916660029208],['target'],189,0,189,0,258.5295732920058,,5,258.52035520800564,258.5295732920058,258.5295732920058,0.011356957998941652,259.44230070800404,[np.float64(0.15694444444444444)],[np.float64(-0.26666666666666666)],[1],[0],[0],[0.9218916660029208],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
190,0,190,[np.float64(-0.022222222222222223)],[np.float64(0.42916666666666664)],[1],[0],[0],[1.8149503750028089],['target'],190,0,190,0,259.47022383300646,,10,259.4601180000027,259.47022383300646,259.47022383300646,0.01769908300775569,261.27511904200946,[np.float64(-0.022222222222222223)],[np.float64(0.42916666666666664)],[1],[0],[0],[1.8149503750028089],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
191,0,191,[np.float64(-0.11527777777777778)],[np.float64(-0.18472222222222223)],[1],[0],[0],[1.0429083339986391],['target'],191,0,191,0,261.2906531250046,,5,261.2833505000017,261.2906531250046,261.2906531250046,0.008109332993626595,262.32632400000875,[np.float64(-0.11527777777777778)],[np.float64(-0.18472222222222223)],[1],[0],[0],[1.0429083339986391],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
192,0,192,[np.float64(-0.125)],[np.float64(-0.17083333333333334)],[1],[0],[0],[0.6560460000036983],['target'],192,0,192,0,262.3441910830006,,5,262.33674075000454,262.3441910830006,262.3441910830006,0.010288958001183346,262.9928521249967,[np.float64(-0.125)],[np.float64(-0.17083333333333334)],[1],[0],[0],[0.6560460000036983],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
193,0,193,[np.float64(0.43333333333333335)],[np.float64(-0.20694444444444443)],[1],[0],[0],[1.0541119999979855],['target'],193,0,193,0,263.01461712500895,,5,263.0047460420028,263.01461712500895,263.01461712500895,0.011746125004719943,264.05892254199716,[np.float64(0.43333333333333335)],[np.float64(-0.20694444444444443)],[1],[0],[0],[1.0541119999979855],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
194,0,194,[np.float64(-0.28194444444444444)],[np.float64(0.2152777777777778)],[1],[0],[0],[1.5233268329902785],['target'],194,0,194,0,264.0766449579969,,5,264.0692989579984,264.0766449579969,264.0766449579969,0.010244042001431808,265.59268312499626,[np.float64(-0.28194444444444444)],[np.float64(0.2152777777777778)],[1],[0],[0],[1.5233268329902785],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
195,0,195,[np.float64(0.49027777777777776)],[np.float64(0.3236111111111111)],[1],[0],[0],[1.4482885830075247],['target'],195,0,195,0,265.62130045800586,,10,265.61094704200514,265.62130045800586,265.62130045800586,0.018137958002625965,267.0592988330027,[np.float64(0.49027777777777776)],[np.float64(0.3236111111111111)],[1],[0],[0],[1.4482885830075247],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
196,0,196,[np.float64(0.3611111111111111)],[np.float64(0.043055555555555555)],[1],[0],[0],[1.07594304200029],['target'],196,0,196,0,267.07465904200217,,5,267.0676999580028,267.07465904200217,267.07465904200217,0.008268207995570265,268.1437065420032,[np.float64(0.3611111111111111)],[np.float64(0.043055555555555555)],[1],[0],[0],[1.07594304200029],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
197,0,197,[np.float64(0.13194444444444445)],[np.float64(0.09444444444444444)],[1],[0],[0],[0.8892429999978049],['target'],197,0,197,0,268.1615021250036,,5,268.15409120800905,268.1615021250036,268.1615021250036,0.010263541000313126,269.0433902079967,[np.float64(0.13194444444444445)],[np.float64(0.09444444444444444)],[1],[0],[0],[0.8892429999978049],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
198,0,198,[np.float64(0.15138888888888888)],[np.float64(0.19444444444444445)],[1],[0],[0],[0.8231559580017347],['target'],198,0,198,0,269.06088020799507,,5,269.05340087499644,269.06088020799507,269.06088020799507,0.00989720800134819,269.8766275000089,[np.float64(0.15138888888888888)],[np.float64(0.19444444444444445)],[1],[0],[0],[0.8231559580017347],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
199,0,199,[np.float64(0.3236111111111111)],[np.float64(-0.07222222222222222)],[1],[0],[0],[0.8882415830012178],['target'],199,0,199,0,269.8957490419998,,5,269.88749158300925,269.8957490419998,269.8957490419998,0.010735083997133188,270.77578937499493,[np.float64(0.3236111111111111)],[np.float64(-0.07222222222222222)],[1],[0],[0],[0.8882415830012178],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
