thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0,0,0,[np.float64(-0.15138888888888888)],[np.float64(0.058333333333333334)],[1],[0],[0],[0.8027957919985056],['target'],0,0,0,0,0.04090158300823532,,10,0.028075458001694642,0.04090158300823532,0.04090158300823532,0.028087083002901636,0.830940500003635,[np.float64(-0.15138888888888888)],[np.float64(0.058333333333333334)],[1],[0],[0],[0.8027957919985056],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
1,0,1,[np.float64(0.42916666666666664)],[np.float64(-0.2708333333333333)],[1],[0],[0],[1.3961666250106646],['target'],1,0,1,0,0.8592203330044867,,10,0.8495176660071593,0.8592203330044867,0.8592203330044867,0.01841587500530295,2.2457336250081426,[np.float64(0.42916666666666664)],[np.float64(-0.2708333333333333)],[1],[0],[0],[1.3961666250106646],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
2,0,2,[np.float64(0.46944444444444444)],[np.float64(-0.03194444444444444)],[1],[0],[0],[1.123476958993706],['target'],2,0,2,0,2.2615097910020268,,5,2.2546595409949077,2.2615097910020268,2.2615097910020268,0.008794916997430846,3.378187624999555,[np.float64(0.46944444444444444)],[np.float64(-0.03194444444444444)],[1],[0],[0],[1.123476958993706],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
3,0,3,[np.float64(-0.4597222222222222)],[np.float64(-0.04722222222222222)],[1],[0],[0],[1.152790542008006],['target'],3,0,3,0,3.401872165995883,,10,3.3927408330055187,3.401872165995883,3.401872165995883,0.014461624989053234,4.54559908300871,[np.float64(-0.4597222222222222)],[np.float64(-0.04722222222222222)],[1],[0],[0],[1.152790542008006],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
4,0,4,[np.float64(-0.2152777777777778)],[np.float64(0.48055555555555557)],[1],[0],[0],[1.7830891659978079],['target'],4,0,4,0,4.572092791000614,,10,4.562352666005609,4.572092791000614,4.572092791000614,0.016605666998657398,6.345495415996993,[np.float64(-0.2152777777777778)],[np.float64(0.48055555555555557)],[1],[0],[0],[1.7830891659978079],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
5,0,5,[np.float64(0.4041666666666667)],[np.float64(0.42777777777777776)],[1],[0],[0],[1.148924082997837],['target'],5,0,5,0,6.372513041002094,,10,6.363116874999832,6.372513041002094,6.372513041002094,0.01749045800534077,7.512090500007616,[np.float64(0.4041666666666667)],[np.float64(0.42777777777777776)],[1],[0],[0],[1.148924082997837],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
6,0,6,[np.float64(0.4527777777777778)],[np.float64(0.14166666666666666)],[1],[0],[0],[1.008716791999177],['target'],6,0,6,0,7.528081833006581,,5,7.520987625000998,7.528081833006581,7.528081833006581,0.008770749991526827,8.529786665996653,[np.float64(0.4527777777777778)],[np.float64(0.14166666666666666)],[1],[0],[0],[1.008716791999177],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
7,0,7,[np.float64(0.09027777777777778)],[np.float64(0.42916666666666664)],[1],[0],[0],[1.0206557089986745],['target'],7,0,7,0,8.551113166002324,,5,8.542018749998533,8.551113166002324,8.551113166002324,0.0120804160105763,9.562738791006268,[np.float64(0.09027777777777778)],[np.float64(0.42916666666666664)],[1],[0],[0],[1.0206557089986745],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
8,0,8,[np.float64(0.19583333333333333)],[np.float64(-0.175)],[1],[0],[0],[1.7881924579996848],['target'],8,0,8,0,9.583623415994225,,5,9.574359250007547,9.583623415994225,9.583623415994225,0.011495042010210454,11.362611000004108,[np.float64(0.19583333333333333)],[np.float64(-0.175)],[1],[0],[0],[1.7881924579996848],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
9,0,9,[np.float64(0.2902777777777778)],[np.float64(0.19027777777777777)],[1],[0],[0],[0.9549009579932317],['target'],9,0,9,0,11.38368862500647,,5,11.3746663750062,11.38368862500647,11.38368862500647,0.011904125000000931,12.329639916002634,[np.float64(0.2902777777777778)],[np.float64(0.19027777777777777)],[1],[0],[0],[0.9549009579932317],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
10,0,10,[np.float64(-0.23055555555555557)],[np.float64(-0.013888888888888888)],[1],[0],[0],[1.0969012080022367],['target'],10,0,10,0,12.358745332996477,,10,12.348859416000778,12.358745332996477,12.358745332996477,0.019082375001744367,13.445804999995744,[np.float64(-0.23055555555555557)],[np.float64(-0.013888888888888888)],[1],[0],[0],[1.0969012080022367],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
11,0,11,[np.float64(-0.3347222222222222)],[np.float64(0.022222222222222223)],[1],[0],[0],[0.6924323330022162],['target'],11,0,11,0,13.461505750005017,,5,13.45433129099547,13.461505750005017,13.461505750005017,0.008418042008997872,14.146841291003511,[np.float64(-0.3347222222222222)],[np.float64(0.022222222222222223)],[1],[0],[0],[0.6924323330022162],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
12,0,12,[np.float64(0.04027777777777778)],[np.float64(0.2)],[1],[0],[0],[0.7946589159982977],['target'],12,0,12,0,14.179236833006144,,10,14.168845749998582,14.179236833006144,14.179236833006144,0.021853500002180226,14.96353387500858,[np.float64(0.04027777777777778)],[np.float64(0.2)],[1],[0],[0],[0.7946589159982977],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
13,0,13,[np.float64(-0.24583333333333332)],[np.float64(0.20972222222222223)],[1],[0],[0],[0.6173162499908358],['target'],13,0,13,0,14.987230415994418,,10,14.978499457996804,14.987230415994418,14.987230415994418,0.01485208299709484,15.595872250007233,[np.float64(-0.24583333333333332)],[np.float64(0.20972222222222223)],[1],[0],[0],[0.6173162499908358],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
14,0,14,[np.float64(-0.46944444444444444)],[np.float64(0.3138888888888889)],[1],[0],[0],[0.8840600419935072],['target'],14,0,14,0,15.620823290999397,,10,15.611660624999786,15.620823290999397,15.620823290999397,0.015665041995816864,16.495769250002922,[np.float64(-0.46944444444444444)],[np.float64(0.3138888888888889)],[1],[0],[0],[0.8840600419935072],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
15,0,15,[np.float64(0.16666666666666666)],[np.float64(-0.059722222222222225)],[1],[0],[0],[1.2007178330095485],['target'],15,0,15,0,16.52103462499508,,10,16.51197808299912,16.52103462499508,16.52103462499508,0.01608762500109151,17.712744040996768,[np.float64(0.16666666666666666)],[np.float64(-0.059722222222222225)],[1],[0],[0],[1.2007178330095485],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
16,0,16,[np.float64(0.2)],[np.float64(0.20416666666666666)],[1],[0],[0],[0.9506930419884156],['target'],16,0,16,0,17.737659874997917,,10,17.72839504100557,17.737659874997917,17.737659874997917,0.015538749998086132,18.679128999996465,[np.float64(0.2)],[np.float64(0.20416666666666666)],[1],[0],[0],[0.9506930419884156],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
17,0,17,[np.float64(0.06388888888888888)],[np.float64(0.08888888888888889)],[1],[0],[0],[2.2169168749969685],['target'],17,0,17,0,18.705127791006817,,10,18.69561904099828,18.705127791006817,18.705127791006817,0.016368416996556334,20.912578874995233,[np.float64(0.06388888888888888)],[np.float64(0.08888888888888889)],[1],[0],[0],[2.2169168749969685],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
18,0,18,"[np.float64(-0.08055555555555556), np.float64(-0.14027777777777778)]","[np.float64(0.11388888888888889), np.float64(0.14305555555555555)]","[1, 1]","[0, 0]","[0, 0]","[0.6347945000015898, 1.1511761250003474]","[None, 'target']",18,0,18,0,20.936307166004553,,10,20.927642082999228,20.936307166004553,20.936307166004553,0.01494983299926389,22.07888008300506,"[np.float64(-0.08055555555555556), np.float64(-0.14027777777777778)]","[np.float64(0.11388888888888889), np.float64(0.14305555555555555)]","[1, 1]","[0, 0]","[0, 0]","[0.6347945000015898, 1.1511761250003474]","[None, 'target']",Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
19,0,19,[np.float64(-0.06388888888888888)],[np.float64(-0.21388888888888888)],[1],[0],[0],[0.8256732919981005],['target'],19,0,19,0,22.09514304100594,,5,22.088300290997722,22.09514304100594,22.09514304100594,0.009244417000445537,22.9140331660019,[np.float64(-0.06388888888888888)],[np.float64(-0.21388888888888888)],[1],[0],[0],[0.8256732919981005],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
20,0,20,[np.float64(-0.45555555555555555)],[np.float64(0.25972222222222224)],[1],[0],[0],[0.9203397909877822],['target'],20,0,20,0,22.93447108300461,,5,22.925560625008075,22.93447108300461,22.93447108300461,0.01139745899126865,23.84597300000314,[np.float64(-0.45555555555555555)],[np.float64(0.25972222222222224)],[1],[0],[0],[0.9203397909877822],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
21,0,21,[np.float64(-0.17916666666666667)],[np.float64(-0.4666666666666667)],[1],[0],[0],[1.6898470839951187],['target'],21,0,21,0,23.86601545799931,,5,23.85737420800433,23.86601545799931,23.86601545799931,0.011269791997619905,25.547275290999096,[np.float64(-0.17916666666666667)],[np.float64(-0.4666666666666667)],[1],[0],[0],[1.6898470839951187],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
22,0,22,[np.float64(-0.30972222222222223)],[np.float64(0.1486111111111111)],[1],[0],[0],[0.8551724999997532],['target'],22,0,22,0,25.567364707996603,,5,25.55841870799486,25.567364707996603,25.567364707996603,0.011017083001206629,26.413663915998768,[np.float64(-0.30972222222222223)],[np.float64(0.1486111111111111)],[1],[0],[0],[0.8551724999997532],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
23,0,23,[np.float64(0.24583333333333332)],[np.float64(0.28055555555555556)],[1],[0],[0],[0.7886685830017086],['target'],23,0,23,0,26.43389883299824,,5,26.4256477500021,26.43389883299824,26.43389883299824,0.011853082993184216,27.214385540995863,[np.float64(0.24583333333333332)],[np.float64(0.28055555555555556)],[1],[0],[0],[0.7886685830017086],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
24,0,24,[np.float64(0.45694444444444443)],[np.float64(0.3902777777777778)],[1],[0],[0],[1.89334058399254],['target'],24,0,24,0,27.24646408300032,,10,27.23600637499476,27.24646408300032,27.24646408300032,0.021467917002155446,29.129387124994537,[np.float64(0.45694444444444443)],[np.float64(0.3902777777777778)],[1],[0],[0],[1.89334058399254],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
25,0,25,[np.float64(-0.20416666666666666)],[np.float64(0.11944444444444445)],[1],[0],[0],[0.8853762499929871],['target'],25,0,25,0,29.15378700000292,,10,29.144734165995033,29.15378700000292,29.15378700000292,0.015223208989482373,30.030162124996423,[np.float64(-0.20416666666666666)],[np.float64(0.11944444444444445)],[1],[0],[0],[0.8853762499929871],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
26,0,26,[np.float64(0.375)],[np.float64(0.4513888888888889)],[1],[0],[0],[1.024546000000555],['target'],26,0,26,0,30.046042750007473,,5,30.03898237500107,30.046042750007473,30.046042750007473,0.008696791002876125,31.063604291004594,[np.float64(0.375)],[np.float64(0.4513888888888889)],[1],[0],[0],[1.024546000000555],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
27,0,27,[np.float64(-0.35555555555555557)],[np.float64(-0.06805555555555555)],[1],[0],[0],[0.9381746250001015],['target'],27,0,27,0,31.08436383299704,,5,31.075394291008706,31.08436383299704,31.08436383299704,0.011637000003247522,32.01362916600192,[np.float64(-0.35555555555555557)],[np.float64(-0.06805555555555555)],[1],[0],[0],[0.9381746250001015],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
28,0,28,[np.float64(0.1875)],[np.float64(0.35)],[1],[0],[0],[1.5055410420027329],['target'],28,0,28,0,32.03439920800156,,5,32.024913916000514,32.03439920800156,32.03439920800156,0.011155458996654488,33.53052541600482,[np.float64(0.1875)],[np.float64(0.35)],[1],[0],[0],[1.5055410420027329],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
29,0,29,[np.float64(-0.2152777777777778)],[np.float64(-0.30833333333333335)],[1],[0],[0],[1.3210838329978287],['target'],29,0,29,0,33.551238707994344,,5,33.542215708002914,33.551238707994344,33.551238707994344,0.011559249993297271,34.8633683329972,[np.float64(-0.2152777777777778)],[np.float64(-0.30833333333333335)],[1],[0],[0],[1.3210838329978287],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
30,0,30,[np.float64(-0.20694444444444443)],[np.float64(-0.43333333333333335)],[1],[0],[0],[2.1124856670066947],['target'],30,0,30,0,34.8950262080034,,10,34.88409716599563,34.8950262080034,34.8950262080034,0.020600750009180047,36.996628791006515,[np.float64(-0.20694444444444443)],[np.float64(-0.43333333333333335)],[1],[0],[0],[2.1124856670066947],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
31,0,31,[np.float64(0.09722222222222222)],[np.float64(0.30277777777777776)],[1],[0],[0],[1.050189457993838],['target'],31,0,31,0,37.02318341600767,,10,37.01357308300794,37.02318341600767,37.02318341600767,0.016807209001854062,38.06381125000189,[np.float64(0.09722222222222222)],[np.float64(0.30277777777777776)],[1],[0],[0],[1.050189457993838],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
32,0,32,[np.float64(0.3111111111111111)],[np.float64(0.009722222222222222)],[1],[0],[0],[1.1480799169949023],['target'],32,0,32,0,38.09147716600273,,10,38.081686999998055,38.09147716600273,38.09147716600273,0.017733000000589527,39.22981345800508,[np.float64(0.3111111111111111)],[np.float64(0.009722222222222222)],[1],[0],[0],[1.1480799169949023],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
33,0,33,[np.float64(0.005555555555555556)],[np.float64(0.10833333333333334)],[1],[0],[0],[0.9176331669877982],['target'],33,0,33,0,39.25553675000265,,10,39.24614316600491,39.25553675000265,39.25553675000265,0.016219791999901645,40.1638159580034,[np.float64(0.005555555555555556)],[np.float64(0.10833333333333334)],[1],[0],[0],[0.9176331669877982],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
34,0,34,[np.float64(-0.11805555555555555)],[np.float64(0.4361111111111111)],[1],[0],[0],[1.3084581659932155],['target'],34,0,34,0,40.17961262499739,,5,40.172750291007105,40.17961262499739,40.17961262499739,0.008794291992671788,41.48129420800251,[np.float64(-0.11805555555555555)],[np.float64(0.4361111111111111)],[1],[0],[0],[1.3084581659932155],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
35,0,35,[np.float64(-0.044444444444444446)],[np.float64(0.3638888888888889)],[1],[0],[0],[0.7535275830014143],['target'],35,0,35,0,41.50283054099418,,5,41.493596875006915,41.50283054099418,41.50283054099418,0.012147292000008747,42.247187083004974,[np.float64(-0.044444444444444446)],[np.float64(0.3638888888888889)],[1],[0],[0],[0.7535275830014143],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
36,0,36,[np.float64(0.029166666666666667)],[np.float64(0.12638888888888888)],[1],[0],[0],[1.0809321249980712],['target'],36,0,36,0,42.2768692499958,,10,42.266511583002284,42.2768692499958,42.2768692499958,0.01919366700167302,43.34749204100808,[np.float64(0.029166666666666667)],[np.float64(0.12638888888888888)],[1],[0],[0],[1.0809321249980712],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
37,0,37,[np.float64(-0.27361111111111114)],[np.float64(0.21805555555555556)],[1],[0],[0],[0.7492505410045851],['target'],37,0,37,0,43.37416887500149,,10,43.36477441599709,43.37416887500149,43.37416887500149,0.0171390000032261,44.11407858300663,[np.float64(-0.27361111111111114)],[np.float64(0.21805555555555556)],[1],[0],[0],[0.7492505410045851],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
38,0,38,[np.float64(-0.3416666666666667)],[np.float64(-0.10416666666666667)],[1],[0],[0],[1.2596712079975987],['target'],38,0,38,0,44.1295107909973,,5,44.12269225000637,44.1295107909973,44.1295107909973,0.00848412499180995,45.38243362499634,[np.float64(-0.3416666666666667)],[np.float64(-0.10416666666666667)],[1],[0],[0],[1.2596712079975987],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
39,0,39,[np.float64(-0.027777777777777776)],[np.float64(-0.18194444444444444)],[1],[0],[0],[1.5123278749961173],['target'],39,0,39,0,45.41111712499696,,10,45.40136933300528,45.41111712499696,45.41111712499696,0.018797374999849126,46.91374287499639,[np.float64(-0.027777777777777776)],[np.float64(-0.18194444444444444)],[1],[0],[0],[1.5123278749961173],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
40,0,40,[np.float64(-0.09444444444444444)],[np.float64(0.07916666666666666)],[1],[0],[0],[1.0157249170006253],['target'],40,0,40,0,46.94016820800607,,10,46.93092895799782,46.94016820800607,46.94016820800607,0.0170476659986889,47.946705791007844,[np.float64(-0.09444444444444444)],[np.float64(0.07916666666666666)],[1],[0],[0],[1.0157249170006253],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
41,0,41,"[np.float64(-0.39444444444444443), np.float64(-0.3958333333333333)]","[np.float64(-0.10416666666666667), np.float64(0.35833333333333334)]","[1, 1]","[0, 0]","[0, 0]","[1.3007351249980275, 2.0182414169976255]","[None, 'target']",41,0,41,0,47.97257966600591,,10,47.96292729099514,47.97257966600591,47.97257966600591,0.016097707994049415,49.98121283300861,"[np.float64(-0.39444444444444443), np.float64(-0.3958333333333333)]","[np.float64(-0.10416666666666667), np.float64(0.35833333333333334)]","[1, 1]","[0, 0]","[0, 0]","[1.3007351249980275, 2.0182414169976255]","[None, 'target']",Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
42,0,42,[np.float64(0.4638888888888889)],[np.float64(0.40555555555555556)],[1],[0],[0],[2.1183297499956097],['target'],42,0,42,0,50.00515770800121,,10,49.996416166002746,50.00515770800121,50.00515770800121,0.015059833007398993,52.114795540997875,[np.float64(0.4638888888888889)],[np.float64(0.40555555555555556)],[1],[0],[0],[2.1183297499956097],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
43,0,43,[np.float64(0.27361111111111114)],[np.float64(-0.17916666666666667)],[1],[0],[0],[1.2237840829911875],['target'],43,0,43,0,52.130445375005365,,5,52.12353483300831,52.130445375005365,52.130445375005365,0.008617333005531691,53.347392750001745,[np.float64(0.27361111111111114)],[np.float64(-0.17916666666666667)],[1],[0],[0],[1.2237840829911875],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
44,0,44,[np.float64(0.3972222222222222)],[np.float64(0.2111111111111111)],[1],[0],[0],[1.946827250008937],['target'],44,0,44,0,53.37723220800399,,10,53.36685133300489,53.37723220800399,53.37723220800399,0.019331125004100613,55.31372954099788,[np.float64(0.3972222222222222)],[np.float64(0.2111111111111111)],[1],[0],[0],[1.946827250008937],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
45,0,45,[np.float64(-0.002777777777777778)],[np.float64(-0.0625)],[1],[0],[0],[2.1365423340030247],['target'],45,0,45,0,55.33852858300088,,10,55.328886457995395,55.33852858300088,55.33852858300088,0.015042874991195276,57.46547845800524,[np.float64(-0.002777777777777778)],[np.float64(-0.0625)],[1],[0],[0],[2.1365423340030247],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
46,0,46,[np.float64(0.20972222222222223)],[np.float64(-0.15)],[1],[0],[0],[2.165225125005236],['target'],46,0,46,0,57.49130191600125,,10,57.48207829099556,57.49130191600125,57.49130191600125,0.016464250002172776,59.64735120799742,[np.float64(0.20972222222222223)],[np.float64(-0.15)],[1],[0],[0],[2.165225125005236],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
47,0,47,[np.float64(-0.26666666666666666)],[np.float64(0.09583333333333334)],[1],[0],[0],[0.8763216250081314],['target'],47,0,47,0,59.662798250006745,,5,59.655807125003776,59.662798250006745,59.662798250006745,0.0083289159956621,60.53219183300098,[np.float64(-0.26666666666666666)],[np.float64(0.09583333333333334)],[1],[0],[0],[0.8763216250081314],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
48,0,48,[np.float64(-0.22083333333333333)],[np.float64(0.2152777777777778)],[1],[0],[0],[0.8883316660067067],['target'],48,0,48,0,60.55074325000169,,5,60.54286874999525,60.55074325000169,60.55074325000169,0.010543292009970173,61.43127358300262,[np.float64(-0.22083333333333333)],[np.float64(0.2152777777777778)],[1],[0],[0],[0.8883316660067067],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
49,0,49,[np.float64(0.11805555555555555)],[np.float64(-0.2111111111111111)],[1],[0],[0],[1.0209235419897595],['target'],49,0,49,0,61.452542625003844,,5,61.44313433300704,61.452542625003844,61.452542625003844,0.01172733400017023,62.46411062500556,[np.float64(0.11805555555555555)],[np.float64(-0.2111111111111111)],[1],[0],[0],[1.0209235419897595],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
50,0,50,[np.float64(0.41944444444444445)],[np.float64(-0.002777777777777778)],[1],[0],[0],[1.3976165000058245],['target'],50,0,50,0,62.4941517499974,,10,62.48412116599502,62.4941517499974,62.4941517499974,0.01988212499418296,63.881779457995435,[np.float64(0.41944444444444445)],[np.float64(-0.002777777777777778)],[1],[0],[0],[1.3976165000058245],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
51,0,51,[np.float64(0.09027777777777778)],[np.float64(-0.23194444444444445)],[1],[0],[0],[1.4337457910005469],['target'],51,0,51,0,63.90695179099566,,10,63.89759187500749,63.90695179099566,63.90695179099566,0.015691499997046776,65.33137245800754,[np.float64(0.09027777777777778)],[np.float64(-0.23194444444444445)],[1],[0],[0],[1.4337457910005469],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
52,0,52,[np.float64(-0.001388888888888889)],[np.float64(0.3819444444444444)],[1],[0],[0],[1.1746325830026763],['target'],52,0,52,0,65.3472502079967,,5,65.34030162500858,65.3472502079967,65.3472502079967,0.00880091599537991,66.51500529100304,[np.float64(-0.001388888888888889)],[np.float64(0.3819444444444444)],[1],[0],[0],[1.1746325830026763],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
53,0,53,[np.float64(0.18333333333333332)],[np.float64(-0.1527777777777778)],[1],[0],[0],[1.3886566250002943],['target'],53,0,53,0,66.53425108300871,,5,66.52625145799539,66.53425108300871,66.53425108300871,0.01111466700967867,67.91497391600569,[np.float64(0.18333333333333332)],[np.float64(-0.1527777777777778)],[1],[0],[0],[1.3886566250002943],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
54,0,54,[np.float64(-0.20972222222222223)],[np.float64(0.1625)],[1],[0],[0],[1.0712402089993702],['target'],54,0,54,0,67.93507024999417,,5,67.92642429099942,67.93507024999417,67.93507024999417,0.011324000006425194,68.99771554100153,[np.float64(-0.20972222222222223)],[np.float64(0.1625)],[1],[0],[0],[1.0712402089993702],['target'],Saloni,001,2025-09-29_18h05.53.161,visual search task 1,,2025.1.1,120.13058194395053,2025-09-29 18h06.00.323430 +0530,
