thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
145,0,145,[np.float64(0.325)],[np.float64(0.4375)],[1],[0],[0],[1.0460752499930095],['target'],145,0,145,0,195.66936666698894,,10,195.65849654198973,195.66936666698894,195.66936666698894,0.019573875004425645,196.70461858400085,[np.float64(0.325)],[np.float64(0.4375)],[1],[0],[0],[1.0460752499930095],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
146,0,146,[np.float64(0.03611111111111111)],[np.float64(0.20833333333333334)],[1],[0],[0],[1.1086226670013275],['target'],146,0,146,0,196.72008841700153,,5,196.71289995899133,196.72008841700153,196.72008841700153,0.00817270900006406,197.8215917089983,[np.float64(0.03611111111111111)],[np.float64(0.20833333333333334)],[1],[0],[0],[1.1086226670013275],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
147,0,147,[np.float64(-0.07222222222222222)],[np.float64(-0.005555555555555556)],[1],[0],[0],[0.6574057500110939],['target'],147,0,147,0,197.8383432089904,,5,197.83099545899313,197.8383432089904,197.8383432089904,0.009291542010032572,198.48846929200226,[np.float64(-0.07222222222222222)],[np.float64(-0.005555555555555556)],[1],[0],[0],[0.6574057500110939],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
148,0,148,[np.float64(0.15833333333333333)],[np.float64(0.14305555555555555)],[1],[0],[0],[0.7805069580062991],['target'],148,0,148,0,198.5167742499907,,10,198.5070834169892,198.5167742499907,198.5167742499907,0.018498292003641836,199.28763749999052,[np.float64(0.15833333333333333)],[np.float64(0.14305555555555555)],[1],[0],[0],[0.7805069580062991],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
149,0,149,[np.float64(-0.14722222222222223)],[np.float64(-0.3680555555555556)],[1],[0],[0],[1.4099560000031488],['target'],149,0,149,0,199.30337429199426,,5,199.29618399999163,199.30337429199426,199.30337429199426,0.00843587500276044,200.70620358399174,[np.float64(-0.14722222222222223)],[np.float64(-0.3680555555555556)],[1],[0],[0],[1.4099560000031488],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
150,0,150,[np.float64(-0.05)],[np.float64(0.1375)],[1],[0],[0],[1.0448426670045592],['target'],150,0,150,0,200.7366314999963,,10,200.72607929199876,200.7366314999963,200.7366314999963,0.019747958998777904,201.77095862499846,[np.float64(-0.05)],[np.float64(0.1375)],[1],[0],[0],[1.0448426670045592],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
151,0,151,[np.float64(0.019444444444444445)],[np.float64(-0.43333333333333335)],[1],[0],[0],[1.2523431250010617],['target'],151,0,151,0,201.79554270899098,,10,201.78612933399563,201.79554270899098,201.79554270899098,0.015060165998875163,203.0385252499982,[np.float64(0.019444444444444445)],[np.float64(-0.43333333333333335)],[1],[0],[0],[1.2523431250010617],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
152,0,152,[np.float64(-0.11666666666666667)],[np.float64(0.08472222222222223)],[1],[0],[0],[0.9676863750064513],['target'],152,0,152,0,203.06258037500083,,10,203.05328737499076,203.06258037500083,203.06258037500083,0.01465095899766311,204.02103745899512,[np.float64(-0.11666666666666667)],[np.float64(0.08472222222222223)],[1],[0],[0],[0.9676863750064513],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
153,0,153,[np.float64(0.4375)],[np.float64(0.38472222222222224)],[1],[0],[0],[1.6099810829909984],['target'],153,0,153,0,204.03585229199962,,5,204.02910962500027,204.03585229199962,204.03585229199962,0.007963582989759743,205.63916512500145,[np.float64(0.4375)],[np.float64(0.38472222222222224)],[1],[0],[0],[1.6099810829909984],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
154,0,154,[np.float64(0.40555555555555556)],[np.float64(0.05555555555555555)],[1],[0],[0],[1.5285411670047324],['target'],154,0,154,0,205.67022516699217,,10,205.65945970900066,205.67022516699217,205.67022516699217,0.020166916991001926,207.18804079199617,[np.float64(0.40555555555555556)],[np.float64(0.05555555555555555)],[1],[0],[0],[1.5285411670047324],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
155,0,155,[np.float64(-0.425)],[np.float64(0.41944444444444445)],[1],[0],[0],[1.209699917002581],['target'],155,0,155,0,207.20329654199304,,5,207.196474958997,207.20329654199304,207.20329654199304,0.008305082999868318,208.40625324999564,[np.float64(-0.425)],[np.float64(0.41944444444444445)],[1],[0],[0],[1.209699917002581],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
156,0,156,[np.float64(0.2861111111111111)],[np.float64(0.09583333333333334)],[1],[0],[0],[1.0043674579937942],['target'],156,0,156,0,208.42529554199427,,5,208.41755883400037,208.42529554199427,208.42529554199427,0.011177209002198651,209.4219818339916,[np.float64(0.2861111111111111)],[np.float64(0.09583333333333334)],[1],[0],[0],[1.0043674579937942],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
157,0,157,[np.float64(-0.25972222222222224)],[np.float64(0.1763888888888889)],[1],[0],[0],[0.9457893749931827],['target'],157,0,157,0,209.45329654199304,,10,209.44272391698905,209.45329654199304,209.45329654199304,0.020614917011698708,210.38855895899178,[np.float64(-0.25972222222222224)],[np.float64(0.1763888888888889)],[1],[0],[0],[0.9457893749931827],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
158,0,158,[np.float64(0.1125)],[np.float64(0.07916666666666666)],[1],[0],[0],[0.8261620840057731],['target'],158,0,158,0,210.40363345899095,,5,210.39647120899463,210.40363345899095,210.40363345899095,0.007799415994668379,211.2227114999987,[np.float64(0.1125)],[np.float64(0.07916666666666666)],[1],[0],[0],[0.8261620840057731],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
159,0,159,[np.float64(-0.41805555555555557)],[np.float64(0.39861111111111114)],[1],[0],[0],[1.6310794169985456],['target'],159,0,159,0,211.2514783749939,,10,211.24113999999827,211.2514783749939,211.2514783749939,0.018289458996150643,212.87226974999066,[np.float64(-0.41805555555555557)],[np.float64(0.39861111111111114)],[1],[0],[0],[1.6310794169985456],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
160,0,160,[np.float64(-0.44722222222222224)],[np.float64(-0.29583333333333334)],[1],[0],[0],[1.3745607089949772],['target'],160,0,160,0,212.8890175419947,,5,212.88119624998944,212.8890175419947,212.8890175419947,0.008808999991742894,214.25582483399194,[np.float64(-0.44722222222222224)],[np.float64(-0.29583333333333334)],[1],[0],[0],[1.3745607089949772],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
161,0,161,[np.float64(-0.20833333333333334)],[np.float64(0.24444444444444444)],[1],[0],[0],[1.0072560830012662],['target'],161,0,161,0,214.27344150000135,,5,214.26583274999575,214.27344150000135,214.27344150000135,0.009892374990158714,215.27314925000246,[np.float64(-0.20833333333333334)],[np.float64(0.24444444444444444)],[1],[0],[0],[1.0072560830012662],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
162,0,162,[np.float64(-0.225)],[np.float64(0.19166666666666668)],[1],[0],[0],[0.8798243329947582],['target'],162,0,162,0,215.30249895899033,,10,215.29217641700234,215.30249895899033,215.30249895899033,0.018899167000199668,216.1720366669906,[np.float64(-0.225)],[np.float64(0.19166666666666668)],[1],[0],[0],[0.8798243329947582],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
163,0,163,[np.float64(0.07777777777777778)],[np.float64(-0.18611111111111112)],[1],[0],[0],[1.0096153750055237],['target'],163,0,163,0,216.18752812499588,,5,216.179970666999,216.18752812499588,216.18752812499588,0.007823374995496124,217.18964741699165,[np.float64(0.07777777777777778)],[np.float64(-0.18611111111111112)],[1],[0],[0],[1.0096153750055237],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
164,0,164,[np.float64(0.4083333333333333)],[np.float64(-0.48055555555555557)],[1],[0],[0],[1.9640102499979548],['target'],164,0,164,0,217.21772912499728,,10,217.20802212499257,217.21772912499728,217.21772912499728,0.018260374999954365,219.17207341699395,[np.float64(0.4083333333333333)],[np.float64(-0.48055555555555557)],[1],[0],[0],[1.9640102499979548],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
165,0,165,[np.float64(-0.10694444444444444)],[np.float64(0.21388888888888888)],[1],[0],[0],[1.000426750004408],['target'],165,0,165,0,219.19729299999017,,10,219.18784258399683,219.19729299999017,219.19729299999017,0.015648457992938347,220.18833925000217,[np.float64(-0.10694444444444444)],[np.float64(0.21388888888888888)],[1],[0],[0],[1.000426750004408],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
166,0,166,[np.float64(-0.3013888888888889)],[np.float64(0.1388888888888889)],[1],[0],[0],[1.251778457997716],['target'],166,0,166,0,220.21334295900306,,10,220.20395912499225,220.21334295900306,220.21334295900306,0.015511709003476426,221.45579195900063,[np.float64(-0.3013888888888889)],[np.float64(0.1388888888888889)],[1],[0],[0],[1.251778457997716],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
167,0,167,[np.float64(0.3138888888888889)],[np.float64(0.2847222222222222)],[1],[0],[0],[1.3753994590078946],['target'],167,0,167,0,221.47086491699156,,5,221.4640663750033,221.47086491699156,221.47086491699156,0.008160416997270659,222.83954329199332,[np.float64(0.3138888888888889)],[np.float64(0.2847222222222222)],[1],[0],[0],[1.3753994590078946],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
168,0,168,[np.float64(-0.5055555555555555)],[np.float64(0.0625)],[1],[0],[0],[1.231468040990876],['target'],168,0,168,0,222.86797099999967,,10,222.8576599999942,222.86797099999967,222.86797099999967,0.017988417006563395,224.08918058399286,[np.float64(-0.5055555555555555)],[np.float64(0.0625)],[1],[0],[0],[1.231468040990876],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
169,0,169,[np.float64(0.31805555555555554)],[np.float64(0.19444444444444445)],[1],[0],[0],[1.3153665419958998],['target'],169,0,169,0,224.1168009589892,,10,224.1069261669909,224.1168009589892,224.1168009589892,0.017610166003578342,225.42233970899542,[np.float64(0.31805555555555554)],[np.float64(0.19444444444444445)],[1],[0],[0],[1.3153665419958998],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
170,0,170,[np.float64(0.2222222222222222)],[np.float64(-0.26805555555555555)],[1],[0],[0],[0.9591003340028692],['target'],170,0,170,0,225.43798066698946,,5,225.43080729199573,225.43798066698946,225.43798066698946,0.008363959001144394,226.38996025000233,[np.float64(0.2222222222222222)],[np.float64(-0.26805555555555555)],[1],[0],[0],[0.9591003340028692],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
171,0,171,[np.float64(-0.4111111111111111)],[np.float64(0.12638888888888888)],[1],[0],[0],[1.0289974999905098],['target'],171,0,171,0,226.42001179199724,,10,226.40961524999875,226.42001179199724,226.42001179199724,0.0195512499922188,227.43865441699745,[np.float64(-0.4111111111111111)],[np.float64(0.12638888888888888)],[1],[0],[0],[1.0289974999905098],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
172,0,172,[np.float64(0.12777777777777777)],[np.float64(0.30416666666666664)],[1],[0],[0],[0.8262544169992907],['target'],172,0,172,0,227.45408587499696,,5,227.44683304199134,227.45408587499696,227.45408587499696,0.008069707997492515,228.27316354199138,[np.float64(0.12777777777777777)],[np.float64(0.30416666666666664)],[1],[0],[0],[0.8262544169992907],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
173,0,173,[np.float64(-0.16944444444444445)],[np.float64(-0.23055555555555557)],[1],[0],[0],[0.7810199999948964],['target'],173,0,173,0,228.30168799999228,,10,228.29153804200178,228.30168799999228,228.30168799999228,0.018245874991407618,229.07260666700313,[np.float64(-0.16944444444444445)],[np.float64(-0.23055555555555557)],[1],[0],[0],[0.7810199999948964],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
174,0,174,[np.float64(-0.18611111111111112)],[np.float64(0.35694444444444445)],[1],[0],[0],[1.200807041997905],['target'],174,0,174,0,229.09788241700153,,10,229.08827100000053,229.09788241700153,229.09788241700153,0.015556041995296255,230.28912487499474,[np.float64(-0.18611111111111112)],[np.float64(0.35694444444444445)],[1],[0],[0],[1.200807041997905],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
175,0,175,[np.float64(-0.4236111111111111)],[np.float64(-0.325)],[1],[0],[0],[1.0191660829877947],['target'],175,0,175,0,230.3128174589947,,10,230.30340579200129,230.3128174589947,230.3128174589947,0.01417095800570678,231.32264899999427,[np.float64(-0.4236111111111111)],[np.float64(-0.325)],[1],[0],[0],[1.0191660829877947],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
176,0,176,"[np.float64(-0.24027777777777778), np.float64(-0.20416666666666666)]","[np.float64(-0.41805555555555557), np.float64(-0.41944444444444445)]","[1, 1]","[0, 0]","[0, 0]","[1.434469749990967, 1.8841486250021262]","[None, 'target']",176,0,176,0,231.34721300000092,,10,231.33803195899236,231.34721300000092,231.34721300000092,0.01525529200443998,233.22223549999762,"[np.float64(-0.24027777777777778), np.float64(-0.20416666666666666)]","[np.float64(-0.41805555555555557), np.float64(-0.41944444444444445)]","[1, 1]","[0, 0]","[0, 0]","[1.434469749990967, 1.8841486250021262]","[None, 'target']",saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
177,0,177,"[np.float64(-0.28194444444444444), np.float64(0.44722222222222224), np.float64(-0.0375)]","[np.float64(-0.07361111111111111), np.float64(0.0), np.float64(0.49027777777777776)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.9013362499972573, 3.8176132079970557, 4.650481207994744]","[None, None, 'target']",177,0,177,0,233.2482982090005,,10,233.23879154199676,233.2482982090005,233.2482982090005,0.016423416993347928,237.88932291699166,"[np.float64(-0.28194444444444444), np.float64(0.44722222222222224), np.float64(-0.0375)]","[np.float64(-0.07361111111111111), np.float64(0.0), np.float64(0.49027777777777776)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.9013362499972573, 3.8176132079970557, 4.650481207994744]","[None, None, 'target']",saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
178,0,178,[np.float64(0.4527777777777778)],[np.float64(-0.30277777777777776)],[1],[0],[0],[1.3678082090045791],['target'],178,0,178,0,237.9139878749993,,10,237.9045974999899,237.9139878749993,237.9139878749993,0.015134040993871167,239.27244583399442,[np.float64(0.4527777777777778)],[np.float64(-0.30277777777777776)],[1],[0],[0],[1.3678082090045791],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
179,0,179,[np.float64(0.22083333333333333)],[np.float64(-0.43472222222222223)],[1],[0],[0],[1.0425414579949575],['target'],179,0,179,0,239.2880543749925,,5,239.28084249999665,239.2880543749925,239.2880543749925,0.008286209005746059,240.32346474999213,[np.float64(0.22083333333333333)],[np.float64(-0.43472222222222223)],[1],[0],[0],[1.0425414579949575],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
180,0,180,[np.float64(0.04583333333333333)],[np.float64(-0.4013888888888889)],[1],[0],[0],[0.8473072920023696],['target'],180,0,180,0,240.35138974999427,,10,240.34183187499002,240.35138974999427,240.35138974999427,0.01823420800792519,241.18918183399364,[np.float64(0.04583333333333333)],[np.float64(-0.4013888888888889)],[1],[0],[0],[0.8473072920023696],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
181,0,181,[np.float64(-0.016666666666666666)],[np.float64(-0.28194444444444444)],[1],[0],[0],[0.7255445409973618],['target'],181,0,181,0,241.20527991699055,,5,241.1980452919961,241.20527991699055,241.20527991699055,0.008740666991798207,241.92366541699448,[np.float64(-0.016666666666666666)],[np.float64(-0.28194444444444444)],[1],[0],[0],[0.7255445409973618],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
182,0,182,[np.float64(-0.20277777777777778)],[np.float64(-0.29305555555555557)],[1],[0],[0],[0.7809607500093989],['target'],182,0,182,0,241.95273999999336,,10,241.94198491699353,241.95273999999336,241.95273999999336,0.018191791998106055,242.72299733399996,[np.float64(-0.20277777777777778)],[np.float64(-0.29305555555555557)],[1],[0],[0],[0.7809607500093989],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
183,0,183,"[np.float64(0.018055555555555554), np.float64(-0.016666666666666666)]","[np.float64(-0.09583333333333334), np.float64(-0.08611111111111111)]","[1, 1]","[0, 0]","[0, 0]","[1.8748250829958124, 2.3243362909997813]","[None, 'target']",183,0,183,0,242.73956933399313,,5,242.7320411249966,242.73956933399313,242.73956933399313,0.00891979101288598,245.05643358400266,"[np.float64(0.018055555555555554), np.float64(-0.016666666666666666)]","[np.float64(-0.09583333333333334), np.float64(-0.08611111111111111)]","[1, 1]","[0, 0]","[0, 0]","[1.8748250829958124, 2.3243362909997813]","[None, 'target']",saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
184,0,184,[np.float64(0.21666666666666667)],[np.float64(-0.2763888888888889)],[1],[0],[0],[1.0804658330016537],['target'],184,0,184,0,245.08709554199595,,10,245.07653929200023,245.08709554199595,245.08709554199595,0.01996000000508502,246.15704570899834,[np.float64(0.21666666666666667)],[np.float64(-0.2763888888888889)],[1],[0],[0],[1.0804658330016537],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
185,0,185,[np.float64(-0.1361111111111111)],[np.float64(0.125)],[1],[0],[0],[0.8334506660030456],['target'],185,0,185,0,246.18125204199168,,10,246.17230474999815,246.18125204199168,246.18125204199168,0.015149915998335928,247.00580858399917,[np.float64(-0.1361111111111111)],[np.float64(0.125)],[1],[0],[0],[0.8334506660030456],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
186,0,186,[np.float64(0.13472222222222222)],[np.float64(-0.44583333333333336)],[1],[0],[0],[1.0589791660022456],['target'],186,0,186,0,247.02132929199433,,5,247.01432591699995,247.02132929199433,247.02132929199433,0.008376582991331816,248.07338037498994,[np.float64(0.13472222222222222)],[np.float64(-0.44583333333333336)],[1],[0],[0],[1.0589791660022456],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
187,0,187,[np.float64(-0.03333333333333333)],[np.float64(-0.2902777777777778)],[1],[0],[0],[1.2140117500093766],['target'],187,0,187,0,248.10233195900219,,10,248.09203308400174,248.10233195900219,248.10233195900219,0.018525708001106977,249.30609437500243,[np.float64(-0.03333333333333333)],[np.float64(-0.2902777777777778)],[1],[0],[0],[1.2140117500093766],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
188,0,188,[np.float64(-0.28888888888888886)],[np.float64(0.39444444444444443)],[1],[0],[0],[1.509616958006518],['target'],188,0,188,0,249.3213740420033,,5,249.31413274999068,249.3213740420033,249.3213740420033,0.007916665999800898,250.82381758399424,[np.float64(-0.28888888888888886)],[np.float64(0.39444444444444443)],[1],[0],[0],[1.509616958006518],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
189,0,189,[np.float64(-0.10694444444444444)],[np.float64(0.37916666666666665)],[1],[0],[0],[0.881003457994666],['target'],189,0,189,0,250.85228712500248,,10,250.84208337499877,250.85228712500248,250.85228712500248,0.01813949999632314,251.72313699999359,[np.float64(-0.10694444444444444)],[np.float64(0.37916666666666665)],[1],[0],[0],[0.881003457994666],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
190,0,190,[np.float64(0.18055555555555555)],[np.float64(-0.45)],[1],[0],[0],[2.201769792009145],['target'],190,0,190,0,251.74674070900073,,10,251.73768066699267,251.74674070900073,251.74674070900073,0.014431917006731965,253.9395099169924,[np.float64(0.18055555555555555)],[np.float64(-0.45)],[1],[0],[0],[2.201769792009145],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
191,0,191,[np.float64(0.38472222222222224)],[np.float64(-0.027777777777777776)],[1],[0],[0],[1.2844087080011377],['target'],191,0,191,0,253.96443395900133,,10,253.95459904200106,253.96443395900133,253.96443395900133,0.014979125000536442,255.23905791700236,[np.float64(0.38472222222222224)],[np.float64(-0.027777777777777776)],[1],[0],[0],[1.2844087080011377],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
192,0,192,[np.float64(0.4361111111111111)],[np.float64(-0.14305555555555555)],[1],[0],[0],[1.118800791009562],['target'],192,0,192,0,255.2633241250005,,10,255.25424116700015,255.2633241250005,255.2633241250005,0.01507433399092406,256.3730926249991,[np.float64(0.4361111111111111)],[np.float64(-0.14305555555555555)],[1],[0],[0],[1.118800791009562],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
193,0,193,[np.float64(-0.4875)],[np.float64(-0.2111111111111111)],[1],[0],[0],[3.0032209170021815],['target'],193,0,193,0,256.39724125000066,,10,256.38801491699996,256.39724125000066,256.39724125000066,0.014813207992119715,259.39129304199014,[np.float64(-0.4875)],[np.float64(-0.2111111111111111)],[1],[0],[0],[3.0032209170021815],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
194,0,194,[np.float64(-0.15833333333333333)],[np.float64(-0.4597222222222222)],[1],[0],[0],[1.4500398340023821],['target'],194,0,194,0,259.41653862499516,,10,259.4071314169996,259.41653862499516,259.41653862499516,0.015713000000687316,260.8572203340009,[np.float64(-0.15833333333333333)],[np.float64(-0.4597222222222222)],[1],[0],[0],[1.4500398340023821],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
195,0,195,[np.float64(-0.16111111111111112)],[np.float64(0.2111111111111111)],[1],[0],[0],[1.0577859159966465],['target'],195,0,195,0,260.8733446249971,,5,260.8662497089972,260.8733446249971,260.8733446249971,0.008911582990549505,261.9241080840002,[np.float64(-0.16111111111111112)],[np.float64(0.2111111111111111)],[1],[0],[0],[1.0577859159966465],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
196,0,196,[np.float64(0.15694444444444444)],[np.float64(-0.06388888888888888)],[1],[0],[0],[0.856119916003081],['target'],196,0,196,0,261.94228187500266,,5,261.9344298340002,261.94228187500266,261.94228187500266,0.01020075000997167,262.7906057090004,[np.float64(0.15694444444444444)],[np.float64(-0.06388888888888888)],[1],[0],[0],[0.856119916003081],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
197,0,197,[np.float64(0.07916666666666666)],[np.float64(0.46111111111111114)],[1],[0],[0],[1.512417624995578],['target'],197,0,197,0,262.82133474999864,,10,262.81102458399255,262.82133474999864,262.82133474999864,0.02029104200482834,264.3234853749891,[np.float64(0.07916666666666666)],[np.float64(0.46111111111111114)],[1],[0],[0],[1.512417624995578],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
198,0,198,[np.float64(-0.46805555555555556)],[np.float64(-0.2569444444444444)],[1],[0],[0],[1.3095206250000047],['target'],198,0,198,0,264.33868995899684,,5,264.33157254199614,264.33868995899684,264.33868995899684,0.007978583002113737,265.64116887499404,[np.float64(-0.46805555555555556)],[np.float64(-0.2569444444444444)],[1],[0],[0],[1.3095206250000047],['target'],saloni 3,001,2025-09-29_18h24.22.550,visual search task 1,,2025.1.1,119.73108397971737,2025-09-29 18h24.32.679422 +0530,
